temperature,x,y,z
18.643333333333334,3.372,29.889166666666668,38.24333333333333
18.677833333333332,2.3555,30.022333333333332,37.748
18.718166666666665,2.5865,29.980333333333334,36.862
18.749666666666666,1.7345,29.353833333333334,37.471666666666664
18.7825,1.472,30.676333333333332,36.304
18.818166666666666,1.0521666666666667,31.087,38.062666666666665
18.831666666666667,2.3716666666666666,30.985833333333332,37.1585
18.852833333333333,2.561166666666667,29.750666666666667,36.38133333333333
18.891166666666667,2.7798333333333334,30.2015,36.7515
18.910333333333334,1.8051666666666666,30.566333333333333,36.676833333333335
18.9255,-1.8536666666666666,30.994,36.777
18.938166666666667,1.0773333333333333,31.172,36.86383333333333
18.9495,1.2238333333333333,30.457333333333334,36.88433333333333
18.956666666666667,-1.7248333333333334,29.996833333333335,37.218666666666664
18.961166666666667,-3.3681666666666668,30.373833333333334,36.865
18.9705,1.289,30.532,35.809
18.97683333333333,0.007,31.068166666666666,34.921
18.983666666666668,-2.9325,31.227666666666668,35.374833333333335
18.986666666666668,-2.9896666666666665,31.038333333333334,36.5485
18.988833333333332,-3.909,30.870833333333334,35.077333333333335
18.99116666666667,-3.2768333333333333,31.408,34.03066666666667
18.994,-3.5311666666666666,31.935166666666667,34.9055
18.995166666666666,-4.156833333333333,31.493666666666666,35.6525
18.995833333333334,-4.739333333333334,32.19433333333333,34.64483333333333
18.998166666666666,-4.5488333333333335,31.505666666666666,34.6015
18.9975,-4.711166666666666,31.317666666666668,34.5
18.997833333333332,-1.3515,31.034166666666668,34.892833333333336
18.997666666666667,-3.0421666666666667,31.857333333333333,36.198166666666665
18.998833333333334,-4.636166666666667,32.0925,36.093666666666664
18.999,-4.885,31.8875,34.93483333333333
18.9995,-4.422666666666666,31.804,35.41883333333333
18.999333333333333,-3.7436666666666665,31.86,35.21066666666667
18.9995,-0.07683333333333334,31.395333333333333,34.69883333333333
18.999333333333333,0.22166666666666668,30.6765,35.93516666666667
19.202833333333334,2.127666666666667,16.647666666666666,42.779833333333336
19.4405,8.9895,28.026166666666665,40.338166666666666
19.009333333333334,2.2596666666666665,32.666,38.02033333333333
19.000333333333334,0.4155,32.31466666666667,36.89666666666667
19.0,-0.8078333333333333,32.19016666666667,36.769666666666666
19.000166666666665,-2.395,32.035333333333334,36.6045
19.0,-2.7351666666666667,31.900666666666666,37.565
19.0,-2.402,32.22566666666667,37.468666666666664
19.0,-4.642,32.385666666666665,37.912166666666664
19.0,-3.1641666666666666,32.07516666666667,36.102666666666664
19.0,-3.316,32.6895,35.48416666666667
19.0,-2.653,32.51833333333333,35.19983333333333
19.0,-3.6016666666666666,32.32816666666667,35.7115
19.0,0.30516666666666664,32.106833333333334,35.88066666666667
19.0,1.8865,32.263333333333335,35.034
19.0,-1.4953333333333334,31.554,36.273666666666664
19.000166666666665,0.44016666666666665,31.995,36.523833333333336
19.0,2.8306666666666667,31.820166666666665,35.3845
19.0,3.251333333333333,30.7245,35.098166666666664
19.0,4.548666666666667,30.8455,36.0085
19.0,4.698666666666667,30.911333333333335,35.928
19.0,4.513833333333333,30.742166666666666,37.594166666666666
19.0,3.5545,30.854833333333332,38.162
19.0,0.8563333333333333,31.048166666666667,37.80383333333333
19.000166666666665,3.662333333333333,30.948666666666668,36.973166666666664
19.000166666666665,-0.236,31.481833333333334,36.093666666666664
19.0,-0.943,30.7395,36.99733333333333
19.0,0.39166666666666666,31.911166666666666,36.2655
19.0,0.08183333333333333,30.726666666666667,36.52033333333333
19.000166666666665,1.424,31.174166666666668,34.36366666666667
19.000166666666665,3.5396666666666667,30.791333333333334,35.748333333333335
19.0,3.9033333333333333,31.2235,36.708666666666666
19.0,4.7115,31.249333333333333,36.8885
19.000166666666665,1.712,30.698,37.520833333333336
19.0,0.5318333333333334,31.106666666666666,38.62383333333333
19.0,0.6473333333333333,31.191833333333335,38.099333333333334
19.0,-0.09566666666666666,30.963333333333335,38.0865
19.0,0.4063333333333333,31.530666666666665,37.11366666666667
19.0,-0.24866666666666667,31.02,36.788666666666664
19.0,-1.4106666666666667,30.824333333333332,36.58
19.000166666666665,-0.5375,31.573666666666668,37.962
19.0,-1.9248333333333334,31.062166666666666,38.89533333333333
19.000333333333334,-2.1838333333333333,31.8245,38.20066666666666
19.0,-1.4626666666666666,32.01466666666666,36.54383333333333
19.0,-1.0543333333333333,31.496833333333335,37.252833333333335
