accelX,accelY,accelZ,magX,magY,magZ,gryoX,gyroY,gyroZ,gyroTemperature
Mean: 212.56566666666666,-336.77366666666666,4201.879333333333,-101.0545,43.5805,-860.7315,1.9903333333333333,31.304833333333335,37.507,18.081166666666668
Variance: 23.54061132411119,16.951265099744514,33.15863266029364,30.185227287880757,30.64496057676277,50.924895232509506,649.2521152414291,302.200276685003,262.1153035505918,0.07459107073401784
Mean: 212.42983333333333,-336.70916666666665,4201.738333333334,-98.9565,44.481,-860.4155,2.106333333333333,30.437833333333334,36.40416666666667,18.094333333333335
Variance: 24.225780935709945,18.186947130067963,33.13938712024514,28.084288464743935,29.105156526087804,52.80432713780925,646.988191254098,314.70791995888203,269.5494075401455,0.08544879702170886
Mean: 212.5465,-336.6381666666667,4201.894833333334,-101.465,42.767,-863.6715,2.148,30.583166666666667,36.873,18.132166666666667
Variance: 24.538927571259652,18.668688086911747,33.27298546950208,30.052783797299302,29.295926987831432,57.818224120644814,651.7753918986498,313.2786297438462,256.9110228371395,0.11471775851531008
Mean: 212.591,-336.7411666666667,4201.853,-101.3805,42.950833333333335,-860.2831666666667,1.7835,29.650833333333335,37.9055,18.163333333333334
Variance: 25.397951992000415,19.387736594981007,33.37562026888514,28.681166611101393,28.890897788520352,55.0691614991964,680.937450658443,313.3634765516475,264.10758768128034,0.1366783352781045
Mean: 212.82333333333332,-336.5226666666667,4201.7545,-101.86183333333334,43.28666666666667,-859.5731666666667,-1.064,29.66583333333333,36.44983333333333,18.229833333333332
Variance: 67.03862866033492,63.552411624164776,38.658339472289164,27.835715924876048,27.640428960382327,52.105330860680354,710.2362767127854,310.2492075068067,273.7621103239429,0.17703947880202733
Mean: 212.603,-336.53183333333334,4201.840666666667,-102.3705,41.776666666666664,-864.6118333333334,-1.2733333333333334,30.192666666666668,36.817166666666665,18.3305
Variance: 24.92421170195295,19.456562732672527,33.89126143317994,31.916549174862418,28.266166583319297,54.41689612154445,660.1669833861199,310.2709247096738,254.71752489303773,0.22130663443908963
Mean: 212.95283333333333,-336.42266666666666,4201.748666666666,-99.31,43.5185,-862.0835,1.7196666666666667,30.103166666666667,36.47816666666667,18.386166666666668
Variance: 51.46118550314309,43.21222159248091,35.49608090250149,28.692348724787216,27.532246457742893,54.66863918988024,679.4929953881202,312.64463074401283,276.71864307940206,0.2370814858032007
Mean: 212.72333333333333,-336.55133333333333,4201.772166666667,-98.23566666666666,44.792,-860.0836666666667,2.1698333333333335,30.0475,35.87116666666667,18.482166666666668
Variance: 25.886436628329594,18.505449130408344,33.72187895217644,28.210162916042037,27.95072778796454,55.03317208424431,649.8542990220592,314.8500520920154,259.05541120742356,0.24972359282101217
Mean: 212.557,-336.506,4201.8741666666665,-98.89666666666666,43.43866666666667,-862.2451666666667,3.3341666666666665,30.9075,35.217166666666664,18.572333333333333
Variance: 24.307135522584158,18.42770195033157,32.703449880705215,29.019158748679757,29.352130243929476,56.84786795027794,674.7499576318274,313.6202137856309,255.85431435794848,0.24480869033726146
Mean: 212.65866666666668,-336.5808333333333,4201.738833333334,-101.3795,44.49366666666667,-864.992,2.8926666666666665,29.855166666666666,36.23083333333334,18.600833333333334
Variance: 25.639098071897003,17.46437670167515,32.2476665829396,27.890461493582205,28.524380618991998,55.27248141359818,656.09682902706,309.7991564983052,257.28809732177587,0.23987261765850124
Mean: 212.65616666666668,-336.63,4201.9591666666665,-98.53683333333333,43.5225,-863.0058333333334,3.372,29.889166666666668,38.24333333333333,18.643333333333334
Variance: 25.91259740512358,19.90041673612666,33.28571359132365,29.405877618491402,28.760620520086743,55.35402497642735,676.1896476079346,321.52413666166586,265.9147746846695,0.2294938045229864
Mean: 212.628,-336.48783333333336,4201.7645,-97.94833333333334,43.88016666666667,-861.9533333333334,2.3555,30.022333333333332,37.748,18.677833333333332
Variance: 25.098465744287378,20.19288411957559,33.63797941238091,31.168525309774015,29.530061649163876,54.959982219269364,671.2683311385231,303.3393911207424,266.63993598933155,0.21841170750681796
Mean: 212.58766666666668,-336.5391666666667,4201.7115,-98.87233333333333,43.90233333333333,-859.7341666666666,2.5865,29.980333333333334,36.862,18.718166666666665
Variance: 24.610749680502334,17.72308648663931,32.67738064783258,27.29758415291445,27.50304506306592,55.16869408791414,675.5287725454243,309.0271177418458,265.02779396566086,0.2024370450630491
Mean: 212.6025,-336.38366666666667,4201.601833333333,-99.508,45.097166666666666,-859.0796666666666,1.7345,29.353833333333334,37.471666666666664,18.749666666666666
Variance: 26.504244457405594,18.527221092404396,32.695079151680716,28.578699116518862,29.77235403122757,51.3128720342487,661.8083111351891,308.94412599322106,253.07070900705676,0.18769783852862545
Mean: 212.51266666666666,-336.42783333333335,4201.808333333333,-99.33133333333333,45.21383333333333,-863.0946666666666,1.472,30.676333333333332,36.304,18.7825
Variance: 24.223876868363003,18.09480777351553,32.67737678417188,31.617487803522568,28.47218733677831,54.74649597148256,667.1774122353726,304.2902882702673,267.57284614102343,0.17022212035340775
Mean: 212.46133333333333,-336.3593333333333,4201.646833333333,-102.00766666666667,47.2685,-863.6043333333333,1.0521666666666667,31.087,38.062666666666665,18.818166666666666
Variance: 24.124525643166034,19.07605889871292,32.987937961584095,28.764735344779364,27.821044590765062,58.182144913003334,652.0471198255265,305.7020480080013,254.16976785019742,0.14879477135079477
Mean: 212.45366666666666,-336.3908333333333,4201.769333333334,-99.41733333333333,47.129333333333335,-864.7488333333333,2.3716666666666666,30.985833333333332,37.1585,18.831666666666667
Variance: 25.826490970716254,17.40731719174491,33.30334344715411,30.211534811357375,28.16129977218428,56.73620467305998,640.4012640995721,305.3205193921209,267.65265319219867,0.14002055898206292
Mean: 212.44016666666667,-336.23083333333335,4201.776833333333,-99.607,48.198166666666665,-863.2635,2.561166666666667,29.750666666666667,36.38133333333333,18.852833333333333
Variance: 25.123273851196256,17.534138328612972,32.475775936003984,28.41061943657305,28.56165691504137,58.522154775773075,656.4336642495972,311.4807463466133,266.8137205089737,0.12552956048232164
Mean: 212.6095,-336.27816666666666,4201.835666666667,-99.26566666666666,48.8725,-868.057,2.7798333333333334,30.2015,36.7515,18.891166666666667
Variance: 25.18920795132387,19.198989803859803,34.18902605949869,28.929576151580946,30.62168069678286,50.319470911746144,635.9840239762183,310.91805075845974,264.7848785630938,0.0970048063566154
Mean: 212.56333333333333,-336.2656666666667,4201.833666666666,-99.18533333333333,44.972166666666666,-865.717,1.8051666666666666,30.566333333333333,36.676833333333335,18.910333333333334
Variance: 25.231194087904203,18.616523976225835,33.75495904794354,30.92647263432795,29.926713091070877,54.10126121013557,674.3926054064567,306.8967493471135,259.17425901539144,0.08164016224928591
Mean: 212.3695,-336.18483333333336,4201.7545,-100.403,45.003,-868.4828333333334,-1.8536666666666666,30.994,36.777,18.9255
Variance: 24.35802942156732,17.008171334110074,31.574158775506366,29.978254042339785,30.802124687447986,56.16639970552725,672.7083712841029,312.44037072845475,266.30832238706455,0.06896124354058017
Mean: 212.56883333333334,-336.2486666666667,4201.769166666667,-99.08333333333333,48.17516666666667,-862.791,1.0773333333333333,31.172,36.86383333333333,18.938166666666667
Variance: 24.60336253264086,18.457574484645974,32.85602531045213,29.34661332444338,29.69809965549804,60.19168428063969,675.0221899205424,302.1471071845308,266.49604131244104,0.05801964216258741
Mean: 212.56133333333332,-336.30283333333335,4201.901,-100.8415,46.44116666666667,-861.8241666666667,1.2238333333333333,30.457333333333334,36.88433333333333,18.9495
Variance: 25.83421059065331,18.587556564980773,32.2625760960567,31.412613185531526,28.1859029560482,52.02425334779078,679.1885967383453,316.3899112074234,256.7000712340946,0.04795774295714959
Mean: 212.38933333333333,-336.17566666666664,4201.8715,-99.99266666666666,46.790333333333336,-860.432,-1.7248333333333334,29.996833333333335,37.218666666666664,18.956666666666667
Variance: 24.96057965216348,17.66741912540624,31.86163135496134,28.319332777685048,28.988537978552,54.20307651267964,664.8612601822526,305.4490648163584,255.6694631327444,0.04146246596656033
Mean: 212.4665,-336.188,4201.755833333334,-99.66616666666667,46.31183333333333,-859.7565,-3.3681666666666668,30.373833333333334,36.865,18.961166666666667
Variance: 26.32226479413172,22.382386397731207,32.997382203267605,28.510807106739918,28.545684252930972,52.95303325554514,673.7005700672335,318.1151011557481,265.3940073345558,0.03733152747680521
Mean: 212.36833333333334,-336.1925,4201.795166666667,-101.134,46.11566666666667,-862.9245,1.289,30.532,35.809,18.9705
Variance: 22.081677501808507,20.129465327558567,32.40561090626107,28.846185030838235,30.340678001889206,54.36552733789982,668.3722077012835,308.1460003333888,265.12570661776965,0.028634522420405883
Mean: 212.53316666666666,-336.24916666666667,4201.9175,-103.42633333333333,46.22383333333333,-860.9435,0.007,31.068166666666666,34.921,18.97683333333333
Variance: 32.4113018558629,23.92373659497878,36.55978704885873,29.976235928210464,28.358124993054393,54.652416486147146,694.1826481080179,314.28656773351116,264.0290971828637,0.022633744512935677
Mean: 212.46516666666668,-336.143,4201.972833333333,-102.48616666666666,47.803666666666665,-859.6408333333334,-2.9325,31.227666666666668,35.374833333333335,18.983666666666668
Variance: 18.313505556478482,15.72750558426309,30.725216175759112,28.6015755681507,29.208321275768277,51.95382494305666,658.29966036006,314.0175041395789,257.3398899538812,0.016069233761148678
Mean: 212.42266666666666,-336.05266666666665,4201.697166666667,-99.216,47.246,-859.3785,-2.9896666666666665,31.038333333333334,36.5485,18.986666666666668
Variance: 18.971181419128616,16.331281435789716,30.350517058018784,28.074689781630777,27.992149358226232,55.94656217708292,664.5769893871201,313.77349280435635,258.0153169694949,0.013157748513604938
Mean: 212.57316666666668,-336.039,4201.741,-98.95866666666667,48.00033333333333,-862.314,-3.909,30.870833333333334,35.077333333333335,18.988833333333332
Variance: 28.17534252931166,28.198845474237917,33.06242940616242,28.049966549981153,29.286881035728157,52.321457576227104,696.7871835305884,314.0731614991387,258.54244329610486,0.011043812857670974
Mean: 212.50916666666666,-336.053,4201.882833333333,-97.026,49.90083333333333,-863.3603333333333,-3.2768333333333333,31.408,34.03066666666667,18.99116666666667
Variance: 19.602849780519637,15.077703950663054,30.26748321985956,28.512742790464788,28.023669917208466,53.41006156583094,662.2239006223259,316.0102043673946,260.43046463299436,0.008756765016407559
Mean: 212.48366666666666,-336.1073333333333,4201.671666666667,-99.184,47.6995,-863.155,-3.5311666666666666,31.935166666666667,34.9055,18.994
Variance: 18.07274534645071,14.726267266758363,30.46727510157536,29.616746791131867,27.81150166694448,52.0339806635075,650.3474198755348,320.73208531977554,252.34962802133683,0.005964994165691798
Mean: 212.63066666666666,-336.0878333333333,4201.730833333333,-100.156,45.638,-862.6871666666667,-4.156833333333333,31.493666666666666,35.6525,18.995166666666666
Variance: 17.96191987553762,14.568213341116488,31.027220509652,29.165858309717848,29.14614702450401,51.899618575326166,631.0227404289603,310.0756391620825,260.3404671611936,0.004810774017865583
Mean: 212.51716666666667,-336.01483333333334,4201.883833333333,-100.3,46.001333333333335,-862.9056666666667,-4.739333333333334,32.19433333333333,34.64483333333333,18.995833333333334
Variance: 17.473617575152314,15.58787795187414,31.289220175001496,29.61293548924821,27.65727443462801,52.71555381449963,660.7798495304772,308.70768583652824,254.94784794688,0.004149997221785056
Mean: 212.39566666666667,-335.96733333333333,4201.402333333333,-100.76316666666666,45.257333333333335,-863.1698333333334,-4.5488333333333335,31.505666666666666,34.6015,18.998166666666666
Variance: 18.99161315775053,16.237305773180868,29.585058732119414,29.306961132410635,28.73323509473789,51.86730118913837,652.1293035228093,320.31135311440795,254.17039281546923,0.0018302772684259691
Mean: 212.38866666666667,-335.85883333333334,4201.4383333333335,-99.29,46.26616666666666,-862.7581666666666,-4.711166666666666,31.317666666666668,34.5,18.9975
Variance: 17.94759615491203,15.35879843863751,30.252572651166957,29.243440573428657,28.22535953214409,50.57211199091323,658.5161613324443,310.62085803189416,248.1120186697783,0.002494165694266856
Mean: 212.36733333333333,-335.9815,4201.800333333334,-99.98583333333333,45.00416666666667,-862.5893333333333,-1.3515,31.034166666666668,34.892833333333336,18.997833333333332
Variance: 18.29611557481646,15.292373145514874,30.145824192642948,29.536222009223923,31.028320692337715,55.06853097739826,650.135303633939,314.8118012724343,255.37691145746516,0.0021623326109973446
Mean: 212.44216666666668,-335.8351666666667,4201.778833333334,-100.86683333333333,45.08533333333333,-863.6203333333333,-3.0421666666666667,31.857333333333333,36.198166666666665,18.997666666666667
Variance: 20.079668583651745,16.096346029899063,29.908570068481467,31.30265041395766,28.21608757015065,50.970681669156065,666.7821856698339,305.8779592154249,263.60749788853695,0.0023282769350060216
Mean: 212.42983333333333,-335.94033333333334,4201.696,-101.15533333333333,46.152166666666666,-864.8753333333333,-4.636166666666667,32.0925,36.093666666666664,18.998833333333334
Variance: 18.775872617656937,16.791571817530812,29.319470578063466,28.42760949047069,29.522265683169362,55.38802289271239,635.9131108240261,319.79757667944654,253.82986486636665,0.0011654998055328715
Mean: 212.47833333333332,-335.9268333333333,4201.6405,-100.181,44.9195,-864.5755,-4.885,31.8875,34.93483333333333,18.999
Variance: 19.498446963383447,18.82728451964338,30.033265294581973,29.104756459409963,30.127040923487225,52.26467719620954,660.9559343223871,313.56077054509086,255.21012165916548,9.99166527745932E-4
Mean: 212.43383333333333,-335.741,4201.562,-96.7195,44.547333333333334,-862.9198333333334,-4.422666666666666,31.804,35.41883333333333,18.9995
Variance: 17.969950297272668,15.428490415078876,30.497905651715065,28.363213618936282,27.23896604989722,55.399639912258884,646.6597961882536,300.8713958993165,254.7302003389454,4.998333055875633E-4
Mean: 212.51316666666668,-335.8553333333333,4201.6575,-95.27083333333333,45.90416666666667,-864.37,-3.7436666666666665,31.86,35.21066666666667,18.999333333333333
Variance: 20.73661607489981,19.676684336277578,30.0225308394905,28.684263349447544,29.296532060899143,52.14779129861335,656.7820902372617,307.0689114852476,254.3846836695005,6.663332777732779E-4
Mean: 212.887,-335.59,4201.542666666666,-95.5085,46.5415,-863.634,-0.07683333333333334,31.395333333333333,34.69883333333333,18.9995
Variance: 48.06190798466037,40.599333222199725,32.05152147550308,31.242468161360335,29.23515027504589,52.442451075169025,672.6407034227927,311.4546206589988,266.5322206756682,4.998333055875633E-4
Mean: 212.84816666666666,-335.93416666666667,4201.4705,-97.3435,46.76766666666666,-864.5575,0.22166666666666668,30.6765,35.93516666666667,18.999333333333333
Variance: 18.70356389954202,15.201699588811085,29.51271520310351,27.820477829637834,31.17121642495978,54.19439281553284,653.6761432460966,295.9491726121021,256.7224170417292,6.663332777732779E-4
Mean: 214.23183333333333,-335.3623333333333,4196.621166666667,-97.51133333333334,46.81466666666667,-864.3633333333333,2.127666666666667,16.647666666666666,42.779833333333336,19.202833333333334
Variance: 24.47149855531361,16.44245496472233,84.40771992577376,30.52529243762855,30.405385786519982,53.24519642163642,861.4142702672668,1080.3479192087568,370.2884080402288,0.1730541479135757
Mean: 214.38716666666667,-335.3635,4195.677833333333,-96.53766666666667,46.61516666666667,-863.9243333333334,8.9895,28.026166666666665,40.338166666666666,19.4405
Variance: 102.75139387120086,48.955527004509655,90.92619633789876,28.35063966216619,28.82420734011238,57.61587720172448,869.6036570261709,882.1151678335278,292.508228010224,0.24650083347224475
Mean: 212.9385,-335.5036666666667,4200.7555,-96.76266666666666,45.0635,-864.4086666666667,2.2596666666666665,32.666,38.02033333333333,19.009333333333334
Variance: 18.033389981666552,15.543910540646564,29.95037814580832,28.328394287936657,29.015970411735434,56.48807290101532,649.1974394621326,300.25682013668944,266.18861799188744,0.009247763516143235
Mean: 212.84433333333334,-335.4508333333333,4200.8705,-94.042,44.881,-863.7175,0.4155,32.31466666666667,36.89666666666667,19.000333333333334
Variance: 18.857244096243058,15.625186836685732,31.093578678823587,29.624506751125377,29.562766127687947,54.128048424801044,671.9175126687782,325.2441922542646,265.8566316608324,3.3327776849875946E-4
Mean: 212.61,-335.51116666666667,4201.025833333333,-95.27483333333333,45.989666666666665,-865.4903333333333,-0.8078333333333333,32.19016666666667,36.769666666666666,19.0
Variance: 18.075912652104712,15.266753097736233,30.657942296107784,27.673245513141353,27.513812190920593,54.84238028554126,659.1660996554981,308.6324420458966,262.1509717175084,0.0
Mean: 212.53983333333332,-335.4775,4200.9595,-95.21916666666667,47.2915,-867.0211666666667,-2.395,32.035333333333334,36.6045,19.000166666666665
Variance: 17.870391704168174,14.744951241869671,30.106544172869143,29.00696713341129,29.75548699783302,56.53980860699811,677.628913152192,297.12127176751676,256.08809443240546,1.6666666666211277E-4
Mean: 212.5955,-335.55766666666665,4200.9905,-96.54,45.11066666666667,-865.1361666666667,-2.7351666666666667,31.900666666666666,37.565,19.0
Variance: 18.254255459246625,15.508926043233826,29.451318302399358,27.517319553258627,28.773548480302125,55.76858673661644,660.2957459298772,307.4930483969551,250.0507834639107,0.0
Mean: 212.739,-335.4705,4201.1331666666665,-95.13316666666667,46.977,-868.4815,-2.402,32.22566666666667,37.468666666666664,19.0
Variance: 18.224916486079184,15.233668694775947,29.665710924863617,28.842240345612936,28.5835682613768,55.62392840470487,669.9863937322888,311.35129977218423,258.9751807523475,0.0
Mean: 212.71583333333334,-335.6585,4201.281166666667,-97.001,46.35033333333333,-868.0233333333333,-4.642,32.385666666666665,37.912166666666664,19.0
Variance: 18.139439212091567,14.843685030837838,30.02678310205428,28.527420236706575,28.1149523809523,54.3605156415382,650.9986691115186,314.3479858865366,257.33300747346783,0.0
Mean: 212.60783333333333,-335.5523333333333,4201.238333333334,-97.15883333333333,48.814,-864.9953333333333,-3.1641666666666666,32.07516666666667,36.102666666666664,19.0
Variance: 17.90035536478392,14.646368950381838,30.49094571334399,28.756064649663244,32.47381630271722,54.04598588652562,668.4356219092072,313.5744457131743,253.97678902039235,0.0
Mean: 212.66983333333334,-335.64733333333334,4201.242833333334,-97.15833333333333,47.907333333333334,-865.0556666666666,-3.316,32.6895,35.48416666666667,19.0
Variance: 18.293872284271217,15.216162249254651,30.277578235288562,32.412332610991136,30.35380518975385,53.60150147247442,641.1486687781297,310.3171426071012,260.6625263932878,0.0
Mean: 212.51366666666667,-335.66066666666666,4201.307666666667,-97.41316666666667,46.3935,-865.022,-2.653,32.51833333333333,35.19983333333333,19.0
Variance: 17.712765349777843,15.046027226753285,31.14919942203095,29.91511249097114,29.463568344724056,51.83848908146653,660.2749701616937,315.24987220092237,256.0099016224927,0.0
Mean: 212.6945,-335.48266666666666,4201.185666666666,-96.40533333333333,45.321666666666665,-861.9561666666667,-3.6016666666666666,32.32816666666667,35.7115,19.0
Variance: 17.781466661105256,14.567460799022482,30.660304605414378,30.349429793854586,29.973192754347988,53.48049205421388,634.761124076235,308.3135255598155,249.28681555259206,0.0
Mean: 212.55433333333335,-335.5758333333333,4201.286666666667,-96.80416666666666,46.17516666666667,-866.269,0.30516666666666664,32.106833333333334,35.88066666666667,19.0
Variance: 17.478627660161635,14.651024476292333,29.825459799024934,27.869794271267846,29.075662582652566,50.511724287320185,635.359933294438,315.86739787186764,258.69220825693174,0.0
Mean: 212.525,-335.588,4201.3905,-95.14416666666666,44.487,-864.5558333333333,1.8865,32.263333333333335,35.034,19.0
Variance: 18.378104684114017,14.866400400068903,30.358069428604313,29.52797063399472,27.135353558926415,55.178412374326996,653.2935,315.0118241929211,252.04318453075516,0.0
Mean: 212.61033333333333,-335.4865,4201.119833333333,-96.08066666666667,44.11516666666667,-865.0585,-1.4953333333333334,31.554,36.273666666666664,19.0
Variance: 18.39789287103854,15.278697532919134,29.99980660584951,26.96965449797196,28.48031669167097,54.877557342937536,650.1106633327777,316.8662283713952,261.8677511807523,0.0
Mean: 212.55316666666667,-335.5851666666667,4201.272166666667,-96.591,41.70916666666667,-863.5128333333333,0.44016666666666665,31.995,36.523833333333336,19.000166666666665
Variance: 18.227877951876525,14.803880618997248,30.252133994683522,28.52647341223588,28.252291354114615,54.52625634825653,655.5970194754682,315.74693282213696,264.8752445129744,1.6666666666211277E-4
Mean: 212.53966666666668,-335.489,4201.306,-95.04816666666666,43.035666666666664,-863.9491666666667,2.8306666666666667,31.820166666666665,35.3845,19.0
Variance: 18.11311207423311,15.186743457250982,30.38809535018125,29.092362032561457,31.386292270934145,53.58818066901099,631.1038435294771,318.47490578985384,263.0404998333055,0.0
Mean: 212.5645,-335.4476666666667,4201.346,-94.77833333333334,44.4865,-865.5383333333333,3.251333333333333,30.7245,35.098166666666664,19.0
Variance: 17.956499166529582,14.474673667834747,30.081964326512914,28.70764849697114,28.16217811301892,54.27791020726736,657.7044489637162,310.4473409734956,262.1018802856031,0.0
Mean: 212.4255,-335.252,4201.300666666667,-92.33783333333334,44.742333333333335,-864.4298333333334,4.548666666666667,30.8455,36.0085,19.0
Variance: 17.933772045337154,14.450571095174423,30.516352281349462,30.553794271267787,29.070119575484792,53.63534919705703,661.0814784686337,297.37219178196364,265.500344474079,0.0
Mean: 212.449,-335.36333333333334,4201.3215,-93.91716666666666,44.26766666666666,-866.3805,4.698666666666667,30.911333333333335,35.928,19.0
Variance: 18.264443073844607,14.753781185743907,29.114656860738183,28.75176393287761,29.498270934044626,57.15024479072598,658.6779778852031,302.0204749680502,263.0433232205367,0.0
Mean: 212.53116666666668,-335.4465,4201.310166666667,-94.71666666666667,46.16,-867.1621666666666,4.513833333333333,30.742166666666666,37.594166666666666,19.0
Variance: 18.660805439796025,16.25751400234342,30.684410706939925,30.795188086903785,31.681013502250437,52.270247013335585,635.3223623659499,309.09853839528813,260.2991825026392,0.0
Mean: 212.46916666666667,-335.4438333333333,4201.284666666666,-95.4675,47.80116666666667,-867.7263333333333,3.5545,30.854833333333332,38.162,19.0
Variance: 17.017885619828174,15.033684252937508,30.23500405686918,30.986108101350474,28.34568958715347,53.19897305112935,644.3617567094516,307.2686380785686,263.6346951158527,0.0
Mean: 212.46266666666668,-335.392,4201.424666666667,-92.31133333333334,46.6095,-867.1715,0.8563333333333333,31.048166666666667,37.80383333333333,19.0
Variance: 18.13962949380455,14.82113952325928,29.45990154039345,27.611006723343333,27.650284797466135,54.44616211030976,647.3999265433127,305.2203833694505,252.52777326776695,0.0
Mean: 212.56883333333334,-335.293,4201.6,-91.4155,45.87433333333333,-865.3248333333333,3.662333333333333,30.948666666666668,36.973166666666664,19.000166666666665
Variance: 17.084442712670864,14.592583097185884,30.13935655942657,30.978356142690586,28.390939712174177,54.74810799027825,658.0466556648331,308.4821119075402,271.67072509307104,1.6666666666211277E-4
Mean: 212.52016666666665,-335.3926666666667,4201.4565,-91.395,46.088166666666666,-864.6706666666666,-0.236,31.481833333333334,36.093666666666664,19.000166666666665
Variance: 17.87090512307848,14.709264432952729,29.934763543862942,27.623245540923737,28.71351222425965,53.81884269599895,673.3845347557926,308.72912482636,247.29744279602158,1.6666666666211277E-4
Mean: 212.51816666666667,-335.29133333333334,4201.413833333333,-89.41366666666667,44.840333333333334,-866.5736666666667,-0.943,30.7395,36.99733333333333,19.0
Variance: 17.561596905038563,14.425862532652385,30.666686419070334,28.17757615158038,27.553098738678813,53.13609590481114,671.0029181530255,314.4917217036172,262.8834734678003,0.0
Mean: 212.52666666666667,-335.462,4201.483666666667,-93.36466666666666,43.903,-864.6855,0.39166666666666666,31.911166666666666,36.2655,19.0
Variance: 17.46219925543411,14.258599099844252,29.60400055638749,30.485765849864368,27.981254542423752,52.44933130518956,655.1724592987721,317.4028424459632,263.8509849141524,0.0
Mean: 212.5755,-335.394,4201.473333333333,-93.81633333333333,44.164,-863.262,0.08183333333333333,30.726666666666667,36.52033333333333,19.0
Variance: 19.029471328554997,15.711382563759196,30.119642163260934,28.18896471634122,31.036276712785437,52.66780063338549,658.3208567816858,315.0744679668834,259.6308583652832,0.0
Mean: 212.45966666666666,-335.4185,4201.494,-93.17966666666666,45.818333333333335,-866.5235,1.424,31.174166666666668,34.36366666666667,19.000166666666665
Variance: 18.05904973051035,15.81499358226228,30.053972994929495,29.586984386286012,28.358390287269955,54.75257317879574,664.6543330555093,331.16369325443134,261.4623236094905,1.6666666666211277E-4
Mean: 212.60633333333334,-335.3285,4201.443166666667,-91.67016666666666,46.019333333333336,-867.9818333333334,3.5396666666666667,30.791333333333334,35.748333333333335,19.000166666666665
Variance: 19.336249263768675,16.99208643106962,29.111288519298302,28.76383727843572,29.15781919208746,53.25404564653522,669.3436504973051,302.0114601322442,271.37822692671,1.6666666666211277E-4
Mean: 212.5115,-335.414,4201.594666666667,-90.521,47.00333333333333,-865.7116666666667,3.9033333333333333,31.2235,36.708666666666666,19.0
Variance: 18.508619186530055,15.881917652934368,31.716324277312822,28.476971828638465,27.472234261265807,55.332419292114835,651.8082902706007,313.94820578429744,265.3060092237595,0.0
Mean: 212.464,-335.32733333333334,4201.502,-93.73883333333333,46.422,-865.5336666666667,4.7115,31.249333333333333,36.8885,19.0
Variance: 18.207405234201886,16.107870867360052,30.02066611067258,31.936281352447836,28.739039173195422,52.85167516805983,636.0816146857809,305.90681735844856,272.3437917152858,0.0
Mean: 212.50783333333334,-335.524,4201.399666666666,-94.42283333333333,46.07983333333333,-867.1263333333334,1.712,30.698,37.520833333333336,19.000166666666665
Variance: 17.981935628157174,14.976586764465672,29.92892137601547,28.639151830860207,28.503543896205038,53.1275611490503,640.7558486414403,322.29417836306044,265.51281810857375,1.6666666666211277E-4
Mean: 212.519,-335.48083333333335,4201.3585,-96.08116666666666,46.3875,-867.7586666666666,0.5318333333333334,31.106666666666666,38.62383333333333,19.0
Variance: 19.389870645106086,15.994965133080385,29.898960910294132,29.713197505139753,27.982340806801133,53.22462899376102,630.1920186419959,318.34367950213925,258.24303914541304,0.0
Mean: 212.5355,-335.50016666666664,4201.4946666666665,-98.45116666666667,45.04,-860.3131666666667,0.6473333333333333,31.191833333333335,38.099333333333334,19.0
Variance: 17.96006642773581,15.191531894206603,29.77793454416475,28.149306856698146,28.577496249374956,54.91424567986775,656.4880408957048,310.95619267100074,257.79776584986394,0.0
Mean: 212.568,-335.45883333333336,4201.459666666667,-97.21966666666667,45.096833333333336,-861.4373333333333,-0.09566666666666666,30.963333333333335,38.0865,19.0
Variance: 16.98487347891021,14.920125326448172,29.9630337279724,32.49449563816197,30.454199005389665,51.94172984382514,648.6236184919709,310.1250097238429,267.0915330055009,0.0
Mean: 212.59666666666666,-335.52416666666664,4201.3525,-98.15866666666666,43.541666666666664,-865.0538333333334,0.4063333333333333,31.530666666666665,37.11366666666667,19.0
Variance: 17.532577651831524,14.834888453621888,29.506161442556508,29.523745513140938,26.800063899538916,52.88641637499123,670.0662375951548,310.2691044062899,256.3391364116242,0.0
Mean: 212.55483333333333,-335.48016666666666,4201.3341666666665,-97.2015,45.946333333333335,-866.7136666666667,-0.24866666666666667,31.02,36.788666666666664,19.0
Variance: 18.013662249262204,14.451681919208387,30.565593571320317,29.52415177529604,29.37901639162092,52.49909640495172,648.3842289270434,307.8012335389231,263.5245923209424,0.0
Mean: 212.58083333333335,-335.5421666666667,4201.530666666667,-96.60383333333333,47.9485,-863.7466666666667,-1.4106666666666667,30.824333333333332,36.58,19.0
Variance: 17.91845238095503,15.143079152085777,30.303443462297427,32.030557065067,27.921167944657476,54.698605323120006,679.1508780352281,322.08515541479136,256.7377229538256,0.0
Mean: 212.43116666666666,-335.667,4201.335333333333,-98.22883333333333,48.58083333333333,-867.3863333333334,-0.5375,31.573666666666668,37.962,19.000166666666665
Variance: 17.914581069063598,14.671222870479843,30.146909372590745,28.01513782852758,30.089147496804877,55.79504572977561,657.7298820636772,308.3646339945547,262.84569694949147,1.6666666666211277E-4
Mean: 212.51566666666668,-335.6125,4201.507166666666,-97.63716666666667,45.58583333333333,-864.9053333333334,-1.9248333333333334,31.062166666666666,38.89533333333333,19.0
Variance: 17.497004056229237,14.930165444240707,29.791247180112702,29.79415099738856,28.10331652497624,51.7900032226911,658.0001833361116,304.99513449463797,264.53446730010546,0.0
